u,v,key,osmid,highway,lanes,name,oneway,reversed,length,junction,geometry,ref,access,bridge,maxspeed,tunnel
13720592938,2246472422,0,215242149,residential,,,False,True,51.53780535118041,,"LINESTRING (72.8872219 19.07623, 72.8870703 19.0761176, 72.8868374 19.0759423)",,,,,
13720592947,13720592927,0,215242145,residential,,,False,False,20.143383870587208,,"LINESTRING (72.8872206 19.07734, 72.8873733 19.0774495)",,,,,
13720592947,2246472519,0,215242145,residential,,,False,True,27.62736396208666,,"LINESTRING (72.8872206 19.07734, 72.8870111 19.0771899)",,,,,
13720592947,13720592930,0,"[1498179123, 1498179133, 1498179134]",residential,,,False,True,44.56610028238015,,"LINESTRING (72.8872206 19.07734, 72.8871732 19.0773937, 72.8870989 19.0774772, 72.8869481 19.0776471)",,,,,building_passage
13720592963,2246472580,0,427242799,residential,,,False,False,25.557274421693137,,"LINESTRING (72.8865855 19.0780546, 72.8863946 19.0779122)",,,,,
13720592963,13720592920,0,427242799,residential,,,False,True,19.070933953997734,,"LINESTRING (72.8865855 19.0780546, 72.886728 19.0781608)",,,,,
13720592963,13720592930,0,"[1498179137, 1498179138, 1498179123]",residential,,,False,"[False, True]",59.204611524231545,,"LINESTRING (72.8865855 19.0780546, 72.8866572 19.0779742, 72.8867345 19.0778863, 72.8869481 19.0776471)",,,,,building_passage
13720592965,13720592920,0,427242799,residential,,,False,False,26.17722903679373,,"LINESTRING (72.8869249 19.078305, 72.886728 19.0781608)",,,,,
13720592965,2246472615,0,427242799,residential,,,False,True,27.26020862254484,,"LINESTRING (72.8869249 19.078305, 72.88713 19.0784551)",,,,,
13720592965,13720592935,0,"[1498179139, 1498179140, 1498179125]",residential,,,False,"[False, True]",41.733008177200574,,"LINESTRING (72.8869249 19.078305, 72.8869943 19.0782307, 72.8870732 19.0781441, 72.8871816 19.0780187)",,,,,building_passage
13720592967,2246472562,0,215242145,residential,,,False,False,24.095263408786256,,"LINESTRING (72.887558 19.0775889, 72.8877371 19.0777242)",,,,,
13720592967,13720592927,0,215242145,residential,,,False,True,24.83961655135608,,"LINESTRING (72.887558 19.0775889, 72.8873733 19.0774495)",,,,,
13720592967,13720592935,0,"[1498179125, 1498179141, 1498179142]",residential,,,False,True,62.04138316898457,,"LINESTRING (72.887558 19.0775889, 72.8875259 19.0776232, 72.8874467 19.0777122, 72.8871816 19.0780187)",,,,,building_passage
13720592979,13720592988,0,1498179149,residential,,,False,True,42.719298492223544,,"LINESTRING (72.8879688 19.076806, 72.8877012 19.0770952)",,,,,
13720592979,13720593010,0,1498179169,residential,,,False,False,86.95238009887626,,"LINESTRING (72.8879688 19.076806, 72.8884873 19.0761966)",,,,,
13720592979,2246472507,0,215242149,residential,,,False,False,45.183662626678164,,"LINESTRING (72.8879688 19.076806, 72.888131 19.0769309, 72.8883021 19.0770627)",,,,,
13720592979,2246472471,0,215242149,residential,,,False,True,51.21753037051605,,"LINESTRING (72.8879688 19.076806, 72.8877981 19.0766745, 72.8875924 19.0765134)",,,,,
13720592987,13720592988,0,1498179155,residential,,,False,False,21.698898719578416,,"LINESTRING (72.8875422 19.0769707, 72.8877012 19.0770952)",,,,,
13720592988,13720592979,0,1498179149,residential,,,False,False,42.719298492223544,,"LINESTRING (72.8877012 19.0770952, 72.8879688 19.076806)",,,,,
13720592988,13720592989,0,1498179149,residential,,,False,True,21.682142378166272,,"LINESTRING (72.8877012 19.0770952, 72.8875654 19.077242)",,,,,
13720592988,13720592987,0,1498179155,residential,,,False,True,21.698898719578416,,"LINESTRING (72.8877012 19.0770952, 72.8875422 19.0769707)",,,,,
13720592989,13720592988,0,1498179149,residential,,,False,False,21.682142378166272,,"LINESTRING (72.8875654 19.077242, 72.8877012 19.0770952)",,,,,
13720592989,13720592927,0,1498179149,residential,,,False,True,30.65769254700972,,"LINESTRING (72.8875654 19.077242, 72.8873733 19.0774495)",,,,,
13720592989,13720592990,0,1498179156,residential,,,False,False,23.991766683110672,,"LINESTRING (72.8875654 19.077242, 72.8877505 19.0773683)",,,,,
13720592990,13720592989,0,1498179156,residential,,,False,True,23.991766683110672,,"LINESTRING (72.8877505 19.0773683, 72.8875654 19.077242)",,,,,
13720593000,13720593001,0,1498179163,residential,,,False,True,29.84807417973921,,"LINESTRING (72.8877621 19.0756191, 72.88758 19.0758251)",,,,,
13720593001,13720593000,0,1498179163,residential,,,False,False,29.84807417973921,,"LINESTRING (72.88758 19.0758251, 72.8877621 19.0756191)",,,,,
13720593001,13720593003,0,1498179163,residential,,,False,True,25.578919439031697,,"LINESTRING (72.88758 19.0758251, 72.8874239 19.0760016)",,,,,
13720593001,13720593002,0,1498179164,residential,,,False,False,21.26277728550611,,"LINESTRING (72.88758 19.0758251, 72.8874174 19.0757113)",,,,,
13720593002,13720593001,0,1498179164,residential,,,False,True,21.26277728550611,,"LINESTRING (72.8874174 19.0757113, 72.88758 19.0758251)",,,,,
13720593003,13720593001,0,1498179163,residential,,,False,False,25.578919439031697,,"LINESTRING (72.8874239 19.0760016, 72.88758 19.0758251)",,,,,
13720593003,13720592938,0,1498179163,residential,,,False,True,33.100317782703584,,"LINESTRING (72.8874239 19.0760016, 72.8872219 19.07623)",,,,,
13720593003,13720593004,0,1498179165,residential,,,False,False,29.713064747175434,,"LINESTRING (72.8874239 19.0760016, 72.8876494 19.0761628)",,,,,
13720593004,13720593003,0,1498179165,residential,,,False,True,29.713064747175434,,"LINESTRING (72.8876494 19.0761628, 72.8874239 19.0760016)",,,,,
13720593005,2246472471,0,215242118,residential,,,False,True,89.68831514436062,,"LINESTRING (72.8881281 19.0758855, 72.8875924 19.0765134)",,,,,
13720593010,13720592979,0,1498179169,residential,,,False,True,86.95238009887626,,"LINESTRING (72.8884873 19.0761966, 72.8879688 19.076806)",,,,,
13720593016,13720593024,0,215242149,residential,,,False,False,18.4217984968303,,"LINESTRING (72.8885185 19.077222, 72.8886568 19.0773238)",,,,,
13720593016,2246472507,0,215242149,residential,,,False,True,28.825692386631296,,"LINESTRING (72.8885185 19.077222, 72.8883021 19.0770627)",,,,,
13720593016,13720593026,0,1498179173,residential,,,False,False,51.5662118761246,,"LINESTRING (72.8885185 19.077222, 72.888822 19.0768576)",,,,,
13720593017,13720593026,0,1498179173,residential,,,False,True,26.844670415560383,,"LINESTRING (72.88898 19.0766679, 72.888822 19.0768576)",,,,,
13720593018,2246472507,0,215242112,residential,,,False,True,87.63220287654529,,"LINESTRING (72.8888073 19.0764357, 72.8883021 19.0770627)",,,,,
13720593019,2246472550,0,215242149,residential,,,False,False,23.248862626604403,,"LINESTRING (72.8888405 19.077459, 72.889016 19.0775863)",,,,,
13720593019,13720593024,0,215242149,residential,,,False,True,24.46791083772459,,"LINESTRING (72.8888405 19.077459, 72.8886568 19.0773238)",,,,,
13720593019,13720593029,0,"[1498179176, 1498179174, 1498179175]",residential,,,False,False,28.156917836306057,,"LINESTRING (72.8888405 19.077459, 72.8888595 19.0774373, 72.888916 19.0773712, 72.8890071 19.0772607)",,,,,building_passage
13720593023,13720593029,0,1498179176,residential,,,False,True,48.18172813135692,,"LINESTRING (72.8892863 19.076917, 72.8890314 19.0772312, 72.8890071 19.0772607)",,,,,
13720593024,13720593019,0,215242149,residential,,,False,False,24.46791083772459,,"LINESTRING (72.8886568 19.0773238, 72.8888405 19.077459)",,,,,
13720593024,13720593016,0,215242149,residential,,,False,True,18.4217984968303,,"LINESTRING (72.8886568 19.0773238, 72.8885185 19.077222)",,,,,
13720593024,13720593028,0,1498179177,residential,,,False,False,27.447116424908184,,"LINESTRING (72.8886568 19.0773238, 72.8888157 19.0771279)",,,,,
13720593025,13720593027,0,1498179177,residential,,,False,True,25.667853181906743,,"LINESTRING (72.8891056 19.0767705, 72.888957 19.0769537)",,,,,
13720593026,13720593017,0,1498179173,residential,,,False,False,26.844670415560383,,"LINESTRING (72.888822 19.0768576, 72.88898 19.0766679)",,,,,
13720593026,13720593016,0,1498179173,residential,,,False,True,51.5662118761246,,"LINESTRING (72.888822 19.0768576, 72.8885185 19.077222)",,,,,
13720593026,13720593027,0,1498179178,residential,,,False,False,17.76108579195532,,"LINESTRING (72.888822 19.0768576, 72.888957 19.0769537)",,,,,
13720593027,13720593025,0,1498179177,residential,,,False,False,25.667853181906743,,"LINESTRING (72.888957 19.0769537, 72.8891056 19.0767705)",,,,,
13720593027,13720593028,0,1498179177,residential,,,False,True,24.406882078238205,,"LINESTRING (72.888957 19.0769537, 72.8888157 19.0771279)",,,,,
13720593027,13720593026,0,1498179178,residential,,,False,True,17.76108579195532,,"LINESTRING (72.888957 19.0769537, 72.888822 19.0768576)",,,,,
13720593028,13720593027,0,1498179177,residential,,,False,False,24.406882078238205,,"LINESTRING (72.8888157 19.0771279, 72.888957 19.0769537)",,,,,
13720593028,13720593024,0,1498179177,residential,,,False,True,27.447116424908184,,"LINESTRING (72.8888157 19.0771279, 72.8886568 19.0773238)",,,,,
13720593028,13720593029,0,1498179179,residential,,,False,False,24.952424003315013,,"LINESTRING (72.8888157 19.0771279, 72.8890071 19.0772607)",,,,,
13720593029,13720593028,0,1498179179,residential,,,False,True,24.952424003315013,,"LINESTRING (72.8890071 19.0772607, 72.8888157 19.0771279)",,,,,
13720593029,13720593023,0,1498179176,residential,,,False,False,48.18172813135692,,"LINESTRING (72.8890071 19.0772607, 72.8890314 19.0772312, 72.8892863 19.076917)",,,,,
13720593029,13720593019,0,"[1498179176, 1498179174, 1498179175]",residential,,,False,True,28.156917836306054,,"LINESTRING (72.8890071 19.0772607, 72.888916 19.0773712, 72.8888595 19.0774373, 72.8888405 19.077459)",,,,,building_passage
13720593030,13720593033,0,215242149,residential,,,False,False,16.65755098538374,,"LINESTRING (72.8892348 19.0777569, 72.8893571 19.0778522)",,,,,
13720593030,2246472550,0,215242149,residential,,,False,True,29.808464945249636,,"LINESTRING (72.8892348 19.0777569, 72.889016 19.0775863)",,,,,
13720593030,13720593032,0,1498179180,residential,,,False,False,83.68715454752103,,"LINESTRING (72.8892348 19.0777569, 72.8897245 19.0771634)",,,,,
13720593032,13720593030,0,1498179180,residential,,,False,True,83.68715454752103,,"LINESTRING (72.8897245 19.0771634, 72.8892348 19.0777569)",,,,,
13720593033,13720593037,0,215242149,residential,,,False,False,23.17985409748085,,"LINESTRING (72.8893571 19.0778522, 72.8895273 19.0779848)",,,,,
13720593033,13720593030,0,215242149,residential,,,False,True,16.65755098538374,,"LINESTRING (72.8893571 19.0778522, 72.8892348 19.0777569)",,,,,
13720593033,13720593034,0,1498179182,residential,,,False,False,85.94687561822465,,"LINESTRING (72.8893571 19.0778522, 72.8898637 19.0772454)",,,,,
13720593034,13720593033,0,1498179182,residential,,,False,True,85.94687561822465,,"LINESTRING (72.8898637 19.0772454, 72.8893571 19.0778522)",,,,,
13720593037,2246472588,0,215242149,residential,,,False,False,27.244251047778764,,"LINESTRING (72.8895273 19.0779848, 72.8897273 19.0781407)",,,,,
13720593037,13720593033,0,215242149,residential,,,False,True,23.17985409748085,,"LINESTRING (72.8895273 19.0779848, 72.8893571 19.0778522)",,,,,
13720593037,13720593040,0,"[1498179184, 1498179185, 1498179183]",residential,,,False,False,77.1327394413296,,"LINESTRING (72.8895273 19.0779848, 72.8895478 19.0779634, 72.8896092 19.077899, 72.8897037 19.0777891, 72.889728 19.0777596, 72.8899899 19.0774465)",,,,,building_passage
13720593040,13720593037,0,"[1498179184, 1498179185, 1498179183]",residential,,,False,True,77.1327394413296,,"LINESTRING (72.8899899 19.0774465, 72.889728 19.0777596, 72.8897037 19.0777891, 72.8896092 19.077899, 72.8895478 19.0779634, 72.8895273 19.0779848)",,,,,building_passage
13723687063,2246472717,0,1497928387,tertiary,,Nathani Road,True,False,11.866417624811012,,"LINESTRING (72.8899434 19.080616, 72.8898378 19.0805782)",,,,,
13723687063,13724860208,0,1498738012,residential,,,False,False,5.953844889421996,,"LINESTRING (72.8899434 19.080616, 72.8899411 19.0806695)",,,,,
13723740765,12389717294,0,1228840028,tertiary,,Nathani Road,True,False,19.423837573154465,,"LINESTRING (72.8917994 19.0812539, 72.8919733 19.0813131)",,,,,
13723740765,13723740766,0,1498597359,tertiary_link,,,False,False,5.937071793013508,,"LINESTRING (72.8917994 19.0812539, 72.8918195 19.081204)",,,,,
13723740766,13723740765,0,1498597359,tertiary_link,,,False,True,5.937071793013508,,"LINESTRING (72.8918195 19.081204, 72.8917994 19.0812539)",,,,,
13723740766,4264781363,0,1497928387,tertiary,,Nathani Road,True,False,70.46706775314689,,"LINESTRING (72.8918195 19.081204, 72.8915266 19.0811002, 72.8911889 19.0809886)",,,,,
13724539728,1366009085,0,437964778,residential,,,False,True,27.607668012305737,,"LINESTRING (72.8830378 19.0743006, 72.8830618 19.0743453, 72.8831569 19.0745219)",,,,,
13724860208,11396019516,0,1228840028,tertiary,,Nathani Road,True,False,36.18107590391347,,"LINESTRING (72.8899411 19.0806695, 72.8902668 19.080775)",,,,,
13724860208,13723687063,0,1498738012,residential,,,False,True,5.953844889421996,,"LINESTRING (72.8899411 19.0806695, 72.8899434 19.080616)",,,,,
13725384756,2246472588,0,215242175,residential,,,False,False,85.5568264598308,,"LINESTRING (72.8902231 19.0775304, 72.8897273 19.0781407)",,,,,
13725384757,2246472505,0,1498800994,residential,,,False,True,6.576461049175685,,"LINESTRING (72.8896505 19.0768677, 72.8896088 19.0769118)",,,,,
13725384757,13725384759,0,1367652855,tertiary,,Ramdev Pir Road,True,False,99.30052545185899,,"LINESTRING (72.8896505 19.0768677, 72.889538 19.0767841, 72.8889384 19.076281)",,,,,
13725384758,2246472550,0,215242117,residential,,,False,True,90.60511035334937,,"LINESTRING (72.8895669 19.0769595, 72.889016 19.0775863)",,,,,
13725384759,2246472463,0,1498800996,tertiary_link,,,False,True,11.255656942152743,,"LINESTRING (72.8889384 19.076281, 72.8888695 19.0763585)",,,,,
13725384759,10207331617,0,"[1367652853, 1367652854, 1367652855]",tertiary,,Ramdev Pir Road,True,False,94.80985278885267,,"LINESTRING (72.8889384 19.076281, 72.8888933 19.0762432, 72.8885193 19.075971, 72.8882324 19.0757504)",,,,,
13752713440,6495534619,0,1346601149,residential,,Road No 13,False,True,224.43338845371758,,"LINESTRING (72.8893497 19.0665173, 72.8893934 19.0665, 72.8896147 19.0664121, 72.8899037 19.0661983, 72.8902565 19.0660197, 72.8905332 19.0659162, 72.8907321 19.0658552, 72.8908628 19.0658461, 72.8910964 19.066202)",,,,,
13757902668,12120570026,0,1175553590,residential,,,False,False,116.2836211589832,,"LINESTRING (72.8809361 19.0794647, 72.8820424 19.0794869)",,,,,
13757902668,10923636678,0,1175553590,residential,,,False,True,65.65211135205583,,"LINESTRING (72.8809361 19.0794647, 72.8803115 19.0794521)",,,,,
13757902668,13757902670,0,1503269827,residential,,,False,False,17.66758289126866,,"LINESTRING (72.8809361 19.0794647, 72.8809417 19.0793059)",,,,,
13757902669,13757902670,0,1503269827,residential,,,False,True,51.05511794708949,,"LINESTRING (72.8809577 19.078847, 72.8809417 19.0793059)",,,,,
13757902670,13757902669,0,1503269827,residential,,,False,False,51.05511794708949,,"LINESTRING (72.8809417 19.0793059, 72.8809577 19.078847)",,,,,
13757902670,13757902668,0,1503269827,residential,,,False,True,17.66758289126866,,"LINESTRING (72.8809417 19.0793059, 72.8809361 19.0794647)",,,,,
13757902670,13757902671,0,1503269828,residential,,,False,False,50.17050355590154,,"LINESTRING (72.8809417 19.0793059, 72.881419 19.079316)",,,,,
13757902671,13757902670,0,1503269828,residential,,,False,True,50.17050355590154,,"LINESTRING (72.881419 19.079316, 72.8809417 19.0793059)",,,,,
13780420722,13780420725,0,1506772508,residential,,,False,False,21.25865495752642,,"LINESTRING (72.8907074 19.0590801, 72.8908465 19.0589413)",,,,,
13780420722,1642951881,0,151522891,tertiary,,,False,False,143.01758097461186,,"LINESTRING (72.8907074 19.0590801, 72.8905899 19.0589882, 72.8903054 19.0587729, 72.8896646 19.058254)",,,,,
13780420722,1643351862,0,151522891,tertiary,,,False,True,188.02761958531602,,"LINESTRING (72.8907074 19.0590801, 72.8910831 19.0593672, 72.8912606 19.0594926, 72.8921418 19.0600898)",,,,,
13780420725,13780420722,0,1506772508,residential,,,False,True,21.25865495752642,,"LINESTRING (72.8908465 19.0589413, 72.8907074 19.0590801)",,,,,
13780431312,13780431323,0,122303797,tertiary,,Bhiva Bapu Magre Marg,True,False,18.26051479466675,,"LINESTRING (72.8805363 19.0629266, 72.8806567 19.063045)",,,,,
13780431312,13789266321,0,1508106709,residential,,,False,False,7.191063825350197,,"LINESTRING (72.8805363 19.0629266, 72.8805781 19.0628754)",,,,,
13780431323,13789266322,0,1508106710,residential,,,False,False,7.223809772626447,,"LINESTRING (72.8806567 19.063045, 72.8807047 19.0629985)",,,,,
13780431323,1367093155,0,122303797,tertiary,,Bhiva Bapu Magre Marg,True,False,148.87839889478744,,"LINESTRING (72.8806567 19.063045, 72.8813217 19.0637776, 72.8816116 19.0640316)",,,,,
13780471775,13780471776,0,"[1506794556, 1506794557]",residential,,,False,False,371.7825063035752,,"LINESTRING (72.8834276 19.0661748, 72.8846569 19.0634716, 72.8848245 19.063103)",,,,,
13780471776,13780471777,0,1506794557,residential,,,False,False,9.210192246364116,,"LINESTRING (72.8848245 19.063103, 72.8848591 19.0630269)",,,,,
13780471776,13681317172,0,"[789340523, 122303819, 789340524]",secondary,,Mother Dairy Road,True,False,20.34227959751881,,"LINESTRING (72.8848245 19.063103, 72.8848535 19.0631258, 72.8849425 19.0631923, 72.8849751 19.0632179)",,,yes,,
13780471776,13780471775,0,"[1506794556, 1506794557]",residential,,,False,True,371.7825063035752,,"LINESTRING (72.8848245 19.063103, 72.8846569 19.0634716, 72.8834276 19.0661748)",,,,,
13780471777,10882788618,0,1171071441,secondary,,Mother Dairy Road,True,False,40.51895026014647,,"LINESTRING (72.8848591 19.0630269, 72.8845667 19.0627894)",,,,,
13780471777,13780471776,0,1506794557,residential,,,False,True,9.210192246364116,,"LINESTRING (72.8848591 19.0630269, 72.8848245 19.063103)",,,,,
13781587826,13781587828,0,1506967517,residential,,,False,True,18.876267871205,,"LINESTRING (72.8852067 19.0634108, 72.8851263 19.0635626)",,,,,
13781587826,2804444332,0,"[789340524, 260786319]",secondary,2,"['Lokmanya Tilak Terminus Road', 'Mother Dairy Road']",True,False,540.7510246213246,,"LINESTRING (72.8852067 19.0634108, 72.885327 19.0635119, 72.8855441 19.063699, 72.8855894 19.0637392, 72.8858812 19.0639978, 72.885956 19.0640711, 72.8861416 19.0642443, 72.886479 19.0646427, 72.8867547 19.0650755, 72.887004 19.065529, 72.8871644 19.0657977, 72.8873199 19.0660062, 72.8875303 19.0662447, 72.8882844 19.0670608, 72.8883997 19.0671832)",,,yes,30,
