u,v,key,osmid,highway,lanes,name,oneway,reversed,length,junction,geometry,ref,access,bridge,maxspeed,tunnel,status
2246473009,2246472937,0,215242172,residential,,,False,False,74.42173337283792,,"LINESTRING (72.8792891 19.0864432, 72.8792775 19.085774)",,,,,,Open
2246473009,2246472994,0,1334968958,residential,,,False,False,37.73835417219686,,"LINESTRING (72.8792891 19.0864432, 72.8795995 19.0862725)",,,,,,Open
2246473009,2246473085,0,215242172,residential,,,False,True,124.18755249954168,,"LINESTRING (72.8792891 19.0864432, 72.8793043 19.0868336, 72.8793499 19.0875585)",,,,,,Open
2246473015,2246473024,0,215242022,residential,,,False,True,62.999561518624056,,"LINESTRING (72.8837802 19.08636, 72.8831997 19.0865016)",,,,,,Open
2246473020,2246472917,0,215242016,residential,,,False,False,157.7509089402145,,"LINESTRING (72.8776022 19.0864707, 72.8776875 19.0863972, 72.8777628 19.0863427, 72.8778882 19.0862692, 72.8779961 19.086198, 72.8780363 19.0861222, 72.8780438 19.086025, 72.8779911 19.0858756, 72.8779284 19.0857642, 72.8778481 19.0856693, 72.8777728 19.085603, 72.8777302 19.0855105, 72.8776886 19.0853445)",,,,,,Open
2246473024,13353063075,0,215241984,residential,,Khimji Punja Road,False,True,22.22451377234456,,"LINESTRING (72.8831997 19.0865016, 72.8831741 19.0863032)",,,,,,Open
2246473024,2246473015,0,215242022,residential,,,False,False,62.999561518624056,,"LINESTRING (72.8831997 19.0865016, 72.8837802 19.08636)",,,,,,Open
2246473024,13329840475,0,215241984,residential,,Khimji Punja Road,False,False,174.78809534513826,,"LINESTRING (72.8831997 19.0865016, 72.8831036 19.0865547, 72.8830419 19.0865852, 72.8830151 19.0866523, 72.8830487 19.0869844, 72.8830996 19.087082, 72.8832123 19.0871479, 72.8833866 19.0871884, 72.8837031 19.0872011, 72.8839926 19.0871976, 72.8840126 19.0871969)",,,,,,Flooded
2246473062,2246472914,0,215242137,residential,,,False,False,210.6194767244154,,"LINESTRING (72.878237 19.0871488, 72.8781767 19.0861601, 72.8781466 19.0856504, 72.8781291 19.0855532, 72.8780302 19.0852737)",,,,,,Open
2246473085,2246473009,0,215242172,residential,,,False,False,124.18755249954168,,"LINESTRING (72.8793499 19.0875585, 72.8793043 19.0868336, 72.8792891 19.0864432)",,,,,,Open
2246473133,2246473174,0,122183199,primary,,Mathuradas Vasanji Road (Andheri Kurla Road),False,False,105.25408882719884,,"LINESTRING (72.8813791 19.088688, 72.8815547 19.0890793, 72.8817961 19.0895483)",,,,,,Open
2246473133,4357381475,0,122183199,primary,,Mathuradas Vasanji Road (Andheri Kurla Road),False,True,91.35864856082364,,"LINESTRING (72.8813791 19.088688, 72.8812838 19.0883823, 72.8812516 19.0881744, 72.881251 19.0880245, 72.8812505 19.0878816)",,,,,,Open
2246473133,13797657216,0,215242180,residential,,,False,False,122.53967514929629,,"LINESTRING (72.8813791 19.088688, 72.8818546 19.0886704, 72.8820301 19.0886572, 72.8821624 19.0886444, 72.8823409 19.0886114, 72.8825337 19.0885635)",,,,,,Open
2246473147,2246473153,0,215242075,living_street,,,False,True,59.796341494536186,,"LINESTRING (72.8837484 19.0891606, 72.8831816 19.0892084)",,,,,,Open
2246473153,2246473147,0,215242075,living_street,,,False,False,59.796341494536186,,"LINESTRING (72.8831816 19.0892084, 72.8837484 19.0891606)",,,,,,Flooded
2246473153,2246473178,0,215242017,living_street,,,False,False,40.305325486672594,,"LINESTRING (72.8831816 19.0892084, 72.8832132 19.0893685, 72.8832203 19.089568)",,,,,,Open
2246473153,2246473174,0,215242017,living_street,,,False,True,162.32871863262056,,"LINESTRING (72.8831816 19.0892084, 72.8831228 19.0891019, 72.8827502 19.0891925, 72.8825054 19.0892662, 72.8823369 19.0893718, 72.8822535 19.0894154, 72.8821339 19.0894496, 72.8817961 19.0895483)",,,,,,Open
2246473174,11066485725,0,122183199,primary,,Mathuradas Vasanji Road (Andheri Kurla Road),False,False,19.72849325138197,,"LINESTRING (72.8817961 19.0895483, 72.88187 19.0897114)",,,,,,Flooded
2246473174,2246473133,0,122183199,primary,,Mathuradas Vasanji Road (Andheri Kurla Road),False,True,105.25408882719884,,"LINESTRING (72.8817961 19.0895483, 72.8815547 19.0890793, 72.8813791 19.088688)",,,,,,Open
2246473174,2246473153,0,215242017,living_street,,,False,False,162.32871863262056,,"LINESTRING (72.8817961 19.0895483, 72.8821339 19.0894496, 72.8822535 19.0894154, 72.8823369 19.0893718, 72.8825054 19.0892662, 72.8827502 19.0891925, 72.8831228 19.0891019, 72.8831816 19.0892084)",,,,,,Open
2246473178,2246473153,0,215242017,living_street,,,False,True,40.305325486672594,,"LINESTRING (72.8832203 19.089568, 72.8832132 19.0893685, 72.8831816 19.0892084)",,,,,,Open
2246473186,2246473196,0,215242092,unclassified,,,False,False,69.13834647779885,,"LINESTRING (72.8829238 19.089647, 72.882774 19.0896619, 72.8826743 19.0896685, 72.8824934 19.0896845, 72.8823918 19.0897074, 72.8822749 19.0897378)",,,,,,Open
2246473196,13795320548,0,1509045715,unclassified,,,False,True,10.335986742099085,,"LINESTRING (72.8822749 19.0897378, 72.8822624 19.0896456)",,,,,,Open
2246473196,2246473186,0,215242092,unclassified,,,False,True,69.13834647779885,,"LINESTRING (72.8822749 19.0897378, 72.8823918 19.0897074, 72.8824934 19.0896845, 72.8826743 19.0896685, 72.882774 19.0896619, 72.8829238 19.089647)",,,,,,Open
2246473196,2246473205,0,1509045715,unclassified,,,False,False,16.65559048320565,,"LINESTRING (72.8822749 19.0897378, 72.8822792 19.0898349, 72.8822797 19.0898875)",,,,,,Open
2246473198,2246473205,0,215242049,unclassified,,,False,True,47.380886653598765,,"LINESTRING (72.8827275 19.0898376, 72.8822797 19.0898875)",,,,,,Flooded
2246473200,2246473232,0,215242002,unclassified,,,False,True,168.79576258772812,,"LINESTRING (72.8836297 19.0898572, 72.8833128 19.0898908, 72.883265 19.0898989, 72.8831965 19.0899204, 72.8830073 19.0899947, 72.8829399 19.090009, 72.8828486 19.0900203, 72.8826832 19.0900381, 72.8825298 19.0900736, 72.8822851 19.0901599, 72.8820851 19.0902347)",,,,,,Open
2246473205,2246473198,0,215242049,unclassified,,,False,False,47.380886653598765,,"LINESTRING (72.8822797 19.0898875, 72.8827275 19.0898376)",,,,,,Open
2246473205,13795320547,0,1509045715,unclassified,,,False,False,39.64768143661742,,"LINESTRING (72.8822797 19.0898875, 72.8822586 19.0899989, 72.8822464 19.0900182, 72.8822008 19.0900409, 72.8820283 19.0900964)",,,,,,Open
2246473205,2246473196,0,1509045715,unclassified,,,False,True,16.65559048320565,,"LINESTRING (72.8822797 19.0898875, 72.8822792 19.0898349, 72.8822749 19.0897378)",,,,,,Open
2246473232,13795320547,0,122183199,primary,,Mathuradas Vasanji Road (Andheri Kurla Road),False,True,16.495907354456183,,"LINESTRING (72.8820851 19.0902347, 72.8820283 19.0900964)",,,,,,Open
2246473232,2246473200,0,215242002,unclassified,,,False,False,168.79576258772812,,"LINESTRING (72.8820851 19.0902347, 72.8822851 19.0901599, 72.8825298 19.0900736, 72.8826832 19.0900381, 72.8828486 19.0900203, 72.8829399 19.090009, 72.8830073 19.0899947, 72.8831965 19.0899204, 72.883265 19.0898989, 72.8833128 19.0898908, 72.8836297 19.0898572)",,,,,,Open
2246473234,1647286328,0,554898805,tertiary,,Pipeline Road,True,False,73.58256499277606,,"LINESTRING (72.8847053 19.0903374, 72.8845613 19.0896898)",,,,,,Open
2246473234,13796109049,0,1509137740,residential,,,False,False,3.2633532790934474,,"LINESTRING (72.8847053 19.0903374, 72.8846749 19.0903434)",,,,,,Open
2246473234,7402196971,0,215242038,living_street,,,False,True,146.5447387912172,,"LINESTRING (72.8847053 19.0903374, 72.8853119 19.0901899, 72.8855015 19.0901541, 72.8858462 19.0901591, 72.8860371 19.0901995, 72.8860708 19.0902066)",,,,,,Open
2246660981,2246660993,0,215261289,residential,,,False,True,161.5889583715627,,"LINESTRING (72.8837152 19.0605428, 72.8827159 19.0616472)",,,,,,Open
2246660981,3463796101,0,339195631,residential,,,False,False,77.02750594906588,,"LINESTRING (72.8837152 19.0605428, 72.8843002 19.0609601)",,,,,,Flooded
2246660981,2248802688,0,"[215261294, 339195631]",residential,,,False,True,112.4388659874522,,"LINESTRING (72.8837152 19.0605428, 72.8833703 19.0602988, 72.8832842 19.0602375, 72.8829413 19.060621)",,,,,,Open
2246660983,10264297683,0,692008085,residential,,,False,False,59.6691645082459,,"LINESTRING (72.8810574 19.0612891, 72.8809008 19.0607733)",,,,,,Flooded
2246660983,2246661000,0,215261273,residential,,,False,False,98.3332766828245,,"LINESTRING (72.8810574 19.0612891, 72.88084 19.0613166, 72.8805924 19.0614886, 72.880503 19.0617093, 72.8804495 19.0618508)",,,,,,Open
2246660983,2246661008,0,215261273,residential,,,False,True,160.79879985086146,,"LINESTRING (72.8810574 19.0612891, 72.8812267 19.0613223, 72.8822033 19.0621657, 72.8822255 19.0621903)",,,,,,Open
2246660987,2248802708,0,215261294,residential,,,False,False,55.306571006481,,"LINESTRING (72.882317 19.0613625, 72.8826405 19.0609702)",,,,,,Open
2246660987,10264297694,0,1122224044,residential,,,False,False,7.76039389004547,,"LINESTRING (72.882317 19.0613625, 72.8822738 19.0614191)",,,,,,Open
2246660987,13789266318,0,122303797,tertiary,,Bhiva Bapu Magre Marg,True,False,122.01936594640122,,"LINESTRING (72.882317 19.0613625, 72.8816824 19.0608976, 72.8814802 19.0608016, 72.8813521 19.0607722)",,,,,,Open
2246660993,2246660987,0,122303797,tertiary,,Bhiva Bapu Magre Marg,True,False,52.53352877610819,,"LINESTRING (72.8827159 19.0616472, 72.882317 19.0613625)",,,,,,Open
2246660993,2246660981,0,215261289,residential,,,False,False,161.5889583715627,,"LINESTRING (72.8827159 19.0616472, 72.8837152 19.0605428)",,,,,,Open
2246660993,10264297693,0,1122224043,residential,,,False,False,8.487523838916836,,"LINESTRING (72.8827159 19.0616472, 72.8826634 19.0617052)",,,,,,Open
2246660996,2248802775,0,122303797,tertiary,,Bhiva Bapu Magre Marg,True,False,8.825792236280321,,"LINESTRING (72.879853 19.0616572, 72.879831 19.0617338)",,,,,,Open
2246660996,10264297679,0,215261293,residential,,,False,True,7.882398920535962,,"LINESTRING (72.879853 19.0616572, 72.8799244 19.0616789)",,,,,,Open
2246661000,10264297679,0,215261293,residential,,,False,False,58.40340865355991,,"LINESTRING (72.8804495 19.0618508, 72.8799244 19.0616789)",,,,,,Open
2246661000,2246661012,0,215261273,residential,,,False,False,72.8669802630755,,"LINESTRING (72.8804495 19.0618508, 72.8804546 19.0620078, 72.8805502 19.0621643, 72.8805976 19.0622316, 72.8806822 19.0622867, 72.880807 19.0623613)",,,,,,Open
2246661000,2246660983,0,215261273,residential,,,False,True,98.33327668282448,,"LINESTRING (72.8804495 19.0618508, 72.880503 19.0617093, 72.8805924 19.0614886, 72.88084 19.0613166, 72.8810574 19.0612891)",,,,,,Open
2246661008,2246661020,0,215261299,residential,,,False,True,108.18925717539145,,"LINESTRING (72.8822255 19.0621903, 72.8815316 19.062909)",,,,,,Flooded
2246661008,2246660983,0,215261273,residential,,,False,False,160.79879985086146,,"LINESTRING (72.8822255 19.0621903, 72.8822033 19.0621657, 72.8812267 19.0613223, 72.8810574 19.0612891)",,,,,,Open
2246661008,2246661016,0,215261273,residential,,,False,True,86.36226320301392,,"LINESTRING (72.8822255 19.0621903, 72.882507 19.0624387, 72.8828361 19.0627099)",,,,,,Open
2246661012,2246661020,0,215261273,residential,,,False,False,98.84422451312786,,"LINESTRING (72.880807 19.0623613, 72.8812349 19.062594, 72.8812914 19.0626421, 72.8813516 19.0627104, 72.8814757 19.062851, 72.8815316 19.062909)",,,,,,Open
2246661012,2246661000,0,215261273,residential,,,False,True,72.8669802630755,,"LINESTRING (72.880807 19.0623613, 72.8806822 19.0622867, 72.8805976 19.0622316, 72.8805502 19.0621643, 72.8804546 19.0620078, 72.8804495 19.0618508)",,,,,,Open
2246661012,10264297674,0,215261302,residential,,,False,True,59.77982663603814,,"LINESTRING (72.880807 19.0623613, 72.8806794 19.0626185, 72.8806314 19.0626974, 72.8805302 19.0628288)",,,,,,Flooded
2246661016,2246661022,0,376621411,secondary,,S.G. Barve Marg,True,False,113.90520664198766,,"LINESTRING (72.8828361 19.0627099, 72.8821146 19.0634743)",,,,,,Open
2246661016,13681073485,0,1493006136,residential,,,False,False,7.810762588911207,,"LINESTRING (72.8828361 19.0627099, 72.8828929 19.0627552)",,,,,,Open
2246661016,2246661008,0,215261273,residential,,,False,False,86.36226320301392,,"LINESTRING (72.8828361 19.0627099, 72.882507 19.0624387, 72.8822255 19.0621903)",,,,,,Open
2246661018,13780431312,0,122303797,tertiary,,Bhiva Bapu Magre Marg,True,False,6.981486455013793,,"LINESTRING (72.8804885 19.062883, 72.8805363 19.0629266)",,,,,,Open
2246661018,10264297674,0,215261302,residential,,,False,False,7.451763988113211,,"LINESTRING (72.8804885 19.062883, 72.8805302 19.0628288)",,,,,,Open
2246661020,2246661022,0,215261273,residential,,,False,False,87.78044220776997,,"LINESTRING (72.8815316 19.062909, 72.8821146 19.0634743)",,,,,,Open
2246661020,2246661008,0,215261299,residential,,,False,False,108.18925717539145,,"LINESTRING (72.8815316 19.062909, 72.8822255 19.0621903)",,,,,,Open
2246661020,2246661012,0,215261273,residential,,,False,True,98.84422451312788,,"LINESTRING (72.8815316 19.062909, 72.8814757 19.062851, 72.8813516 19.0627104, 72.8812914 19.0626421, 72.8812349 19.062594, 72.880807 19.0623613)",,,,,,Open
2246661022,2246661020,0,215261273,residential,,,False,True,87.78044220776997,,"LINESTRING (72.8821146 19.0634743, 72.8815316 19.062909)",,,,,,Open
2246661022,13681073487,0,376621411,secondary,,S.G. Barve Marg,True,False,36.45002834986933,,"LINESTRING (72.8821146 19.0634743, 72.8818914 19.0637252)",,,,,,Flooded
2246661022,13681073486,0,1493006137,residential,,,False,False,10.25044985887829,,"LINESTRING (72.8821146 19.0634743, 72.882186 19.0635371)",,,,,,Open
2246661033,1647285766,0,235864685,residential,,,False,False,42.33110374330669,,"LINESTRING (72.8818443 19.0687708, 72.882104 19.0684798)",,,,,,Open
2246661033,6431154248,0,235864685,residential,,,False,True,50.161852240224825,,"LINESTRING (72.8818443 19.0687708, 72.8815017 19.0690849)",,,,,,Open
2246661033,2246661041,0,215261364,residential,,Bazar Ward Road,False,True,167.80728563273124,,"LINESTRING (72.8818443 19.0687708, 72.8824883 19.0698099, 72.8826513 19.070073)",,,,,,Open
2246661036,2246661041,0,215261317,residential,,,False,True,87.34557244214957,,"LINESTRING (72.8831891 19.0694741, 72.8826513 19.070073)",,,,,,Open
2246661036,1647285766,0,275785281,residential,,,False,False,158.83383581542614,,"LINESTRING (72.8831891 19.0694741, 72.882104 19.0684798)",,,,,,Open
2246661036,10939580924,0,275785281,residential,,,False,True,89.75645474304493,,"LINESTRING (72.8831891 19.0694741, 72.8836507 19.0698781, 72.8838157 19.0700226)",,,,,,Open
2246661041,2246661036,0,215261317,residential,,,False,False,87.34557244214957,,"LINESTRING (72.8826513 19.070073, 72.8831891 19.0694741)",,,,,,Open
2246661041,2246661033,0,215261364,residential,,Bazar Ward Road,False,False,167.80728563273124,,"LINESTRING (72.8826513 19.070073, 72.8824883 19.0698099, 72.8818443 19.0687708)",,,,,,Open
2246661041,1647285777,0,215261364,residential,,Bazar Ward Road,False,True,129.2939486562501,,"LINESTRING (72.8826513 19.070073, 72.8828304 19.0703138, 72.8830119 19.0704947, 72.8834626 19.070944)",,,,,,Open
2246961187,2246471910,0,620862789,tertiary,,Prakash Thorat Marg,False,False,41.54953259509985,,"LINESTRING (72.8988517 19.063887, 72.898987 19.0642381)",,yes,,,,Open
2246961187,2246471824,0,120517007,residential,,Prakash Thorat Marg,False,False,115.04996973300123,,"LINESTRING (72.8988517 19.063887, 72.898833 19.0638363, 72.8997922 19.0634616)",,,,,,Flooded
2246961187,2439252012,0,620862789,tertiary,,Prakash Thorat Marg,False,True,190.3098060447558,,"LINESTRING (72.8988517 19.063887, 72.897904 19.064152, 72.8972909 19.0643191, 72.8971696 19.0644504)",,yes,,,,Open
2248802364,2248802430,0,215438535,residential,,,False,False,142.0212704757681,,"LINESTRING (72.8892357 19.0549625, 72.8903505 19.0556843)",,,,,,Open
2248802401,10207346714,0,215438463,tertiary,,St Vershaw Kakkaya Marg,False,False,14.489008186582131,,"LINESTRING (72.888318 19.0554248, 72.8884363 19.0554917)",,,,,,Open
2248802401,6571910349,0,1238346017,secondary,,S G Barve Marg (C S T Road),True,False,151.44771832620057,,"LINESTRING (72.888318 19.0554248, 72.8878339 19.0560871, 72.8875106 19.0565528)",,,,,,Open
2248802418,2248802460,0,215438692,residential,,,False,True,95.99318548907146,,"LINESTRING (72.882831 19.0555079, 72.8824672 19.0557398, 72.8822806 19.0561522)",,,,,,Open
2248802418,7383907165,0,611811718,tertiary,,Vasantarao Naik Marg,False,True,106.73064220322908,,"LINESTRING (72.882831 19.0555079, 72.8829643 19.0556604, 72.8832404 19.0559693, 72.8835112 19.0562191)",,,,,,Open
2248802430,2248802364,0,215438535,residential,,,False,True,142.0212704757681,,"LINESTRING (72.8903505 19.0556843, 72.8892357 19.0549625)",,,,,,Open
2248802430,10279771671,0,122303816,tertiary,,K N Gaiakwad Marg,False,False,86.47536184014886,,"LINESTRING (72.8903505 19.0556843, 72.8903245 19.0558542, 72.8902234 19.0564022, 72.8902149 19.0564513)",,,,,,Open
2248802442,13788607151,0,1126997791,residential,,,False,False,67.13235657038732,,"LINESTRING (72.8919766 19.0558805, 72.8926136 19.055925)",,,,,,Open
2248802442,13974708916,0,215438689,residential,,,False,False,57.92156549508088,,"LINESTRING (72.8919766 19.0558805, 72.8919799 19.0558458, 72.8919987 19.0556539, 72.8920272 19.0553618)",,,,,,Open
2248802442,2248802467,0,215438689,residential,,,False,True,60.12322451568093,,"LINESTRING (72.8919766 19.0558805, 72.8919413 19.0562133, 72.8919214 19.056401, 72.8919195 19.0564185)",,,,,,Open
2248802449,13788607153,0,215438488,residential,,KN Gaikwad Marg,False,True,24.90854004459431,,"LINESTRING (72.8928146 19.0559393, 72.8928044 19.0561631)",,,,,,Open
2248802449,13788607155,0,1126997791,residential,,,False,True,12.563715919044334,,"LINESTRING (72.8928146 19.0559393, 72.8926954 19.0559308)",,,,,,Open
2248802449,4264598305,0,215438488,residential,,KN Gaikwad Marg,False,False,263.3523365126753,,"LINESTRING (72.8928146 19.0559393, 72.8928425 19.0555888, 72.8928646 19.0554772, 72.8929403 19.0553804, 72.8930703 19.0553208, 72.8931885 19.0552873, 72.893425 19.0552686, 72.8935944 19.0552388, 72.8939176 19.055142, 72.8941114 19.0550714, 72.8942961 19.0550041, 72.8943471 19.0549855, 72.8947295 19.0548471)",,,,,,Open
2248802455,13789141850,0,1508072884,residential,,,False,False,7.824509867558414,,"LINESTRING (72.8839876 19.0559988, 72.8840296 19.0560569)",,,,,,Open
2248802455,245665197,0,1124095108,tertiary,,,True,False,50.44738202265936,,"LINESTRING (72.8839876 19.0559988, 72.8839139 19.0561039, 72.8837517 19.0563353, 72.8837233 19.0563775)",,,,,,Open
